review_id,hotel_id,user_id,rating,title,body,language,traveller_type,stay_date,room_type_id,helpful_votes,has_photo,sentiment_hint,created_at,updated_at
rvw_8782212f,htl_34e56f8c,usr_90951caf,7,Noisy but central,"জায়গাটা দারুণ, বাজার হাঁটা পথে। গরম জলের সমস্যা ছিল দু'দিন।",bn,family,2025-05-13,rmt_8ca5526e,7,0,,2025-05-14T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_5319398d,htl_34e56f8c,usr_5a747250,8,Average,"The location is the whole argument for this place — we walked to the temple complex twice a day. Would stay again, but I would ask for a room at the back.",en-IN,senior,2025-09-07,rmt_8ca5526e,0,0,0.56,2025-09-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_a30b4e96,htl_34e56f8c,usr_ba3a629c,5,Noisy but central,Getting a cab from here in the evening took longer than it should. Worth it for the location alone.,en-IN,backpacker,2026-02-07,rmt_f01a2942,12,0,-0.11,2026-02-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_43ab4914,htl_34e56f8c,usr_0cae1422,9,Average,"Staff remembered our names by the second morning, which is rare anywhere. Would stay again, but I would ask for a room at the back.",en-IN,backpacker,2026-07-15,rmt_b2228b31,9,1,0.78,2026-08-01T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_872c2eea,htl_34e56f8c,usr_0deee6d9,6,Would return,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,family,2025-11-20,rmt_6b804d20,1,0,0.11,2025-11-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3049c2be,htl_34e56f8c,usr_a86957a3,9,,"Staff remembered our names by the second morning, which is rare anywhere. The colonnaded corridor is genuinely lovely in the evening. Would stay again, but I would ask for a room at the back.",en-IN,business,2026-03-10,rmt_8ca5526e,0,1,0.78,2026-03-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_2a246130,htl_34e56f8c,usr_b1b8dc45,8,,விலைக்கு ஏற்ற தங்குமிடம். மீண்டும் வருவேன்.,ta,family,2025-05-04,rmt_f01a2942,1,0,0.56,2025-05-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_92366549,htl_34e56f8c,usr_0b0894aa,5,Would return,"The street noise starts around six and there is no getting around it. Slightly overpriced in season, good value outside it.",en-IN,solo,2025-08-07,rmt_6b804d20,0,0,-0.11,2025-08-13T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_08614fdf,htl_34e56f8c,usr_51983e08,7,Mixed,"ठिकाण उत्तम आहे, बाजार चालत जाण्याच्या अंतरावर.",mr,senior,2026-04-03,rmt_b2228b31,1,0,0.33,2026-04-04T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_257922ff,htl_34e56f8c,usr_44ef2e9c,9,Great staff,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,friends,2025-05-05,rmt_f01a2942,13,0,0.78,2025-05-14T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f490a38a,htl_34e56f8c,usr_f353d290,6,Mixed,"Wi-fi held up well enough for a two-hour video call, which I did not expect. The location is the whole argument for this place — we walked to the temple complex twice a day. The photographs make the room look larger than it is. Worth it for the location alone.",en-IN,backpacker,2026-05-06,rmt_8ca5526e,0,0,0.11,2026-05-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8867e812,htl_34e56f8c,usr_1549bc70,9,Average,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,friends,2026-02-20,rmt_6b804d20,9,0,0.78,2026-03-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_bb60d2df,htl_a4a12699,usr_4bed9c81,10,,"पैसे के हिसाब से बढ़िया। दोबारा आऊँगा, पर पीछे वाला कमरा लूँगा।",hi,friends,2025-07-07,,0,0,1,2025-07-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_ca5a24c3,htl_a4a12699,usr_afaebefa,8,Would return,"The shaded verandah is genuinely lovely in the evening. Would stay again, but I would ask for a room at the back.",en-IN,business,2025-07-26,rmt_1e984702,1,0,0.56,2025-07-28T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_889fba07,htl_a4a12699,usr_51983e08,7,Mixed,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,couple,2026-07-06,,3,0,0.33,2026-07-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_9e7d2173,htl_a4a12699,usr_6ec8f18d,9,Noisy but central,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,family,2025-09-10,rmt_4da4065d,0,1,0.78,2025-09-28T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_59342115,htl_a4a12699,usr_758134b1,7,,"Good value for what you get. We paid less than the chain hotel two streets away. The location is the whole argument for this place — we walked to the beach road twice a day. The street noise starts around six and there is no getting around it. Slightly overpriced in season, good value outside it.",en-IN,backpacker,2025-09-12,rmt_1e984702,0,1,0.33,2025-09-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_84bb9d42,htl_a4a12699,usr_753b19f4,8,,"Room was spotless and the air conditioning was silent, which mattered in April. Fine for two nights, probably not for a week.",en-IN,friends,2026-07-06,,3,0,,2026-07-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d77d6e35,htl_a4a12699,usr_5502e88b,7,Mixed,"Checked in at 6am off a delayed train and they let us in early without fuss. Good value for what you get. We paid less than the chain hotel two streets away. The street noise starts around six and there is no getting around it. Would stay again, but I would ask for a room at the back.",en-IN,senior,2025-06-05,rmt_0b9115b1,5,0,0.33,2025-06-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_818bbd4b,htl_a4a12699,usr_f96768fc,8,Better than expected,"জায়গাটা দারুণ, বাজার হাঁটা পথে। গরম জলের সমস্যা ছিল দু'দিন।",bn,solo,2026-03-10,rmt_4da4065d,9,0,0.56,2026-03-15T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_9e77390e,htl_a4a12699,usr_f5fd9c87,8,Average,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,senior,2026-05-05,rmt_0b9115b1,3,0,,2026-05-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_ac1df88b,htl_a4a12699,usr_7f9533ad,6,Good location,"The colonnaded corridor is genuinely lovely in the evening. Checked in at 6am off a delayed train and they let us in early without fuss. Getting a cab from here in the evening took longer than it should. Exactly what was advertised, no more and no less.",en-IN,senior,2025-07-04,rmt_1e984702,12,1,0.11,2025-07-05T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e88bd184,htl_a4a12699,,10,,"Staff remembered our names by the second morning, which is rare anywhere. Slightly overpriced in season, good value outside it.",en-IN,family,2025-09-03,rmt_4da4065d,0,0,1,2025-09-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_843e3988,htl_a4a12699,usr_9ae694ba,6,Good location,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Hot water was inconsistent on the upper floor. Slightly overpriced in season, good value outside it.",en-GB,family,2025-11-30,,0,1,0.11,2025-12-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_da629e0e,htl_a4a12699,usr_3ee2992a,10,,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,backpacker,2026-01-03,rmt_1e984702,0,0,1,2026-01-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_513b4341,htl_a4a12699,usr_df77fb8e,9,Great staff,"அறை சுத்தமாக இருந்தது, ஊழியர்கள் உதவிகரமாக இருந்தனர். காலை உணவு சராசரி.",ta,backpacker,2025-09-20,rmt_16e525d2,0,0,0.78,2025-09-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_c113165d,htl_a4a12699,usr_bac1ae76,7,Good location,"Checked in at 6am off a delayed train and they let us in early without fuss. The street noise starts around six and there is no getting around it. Would stay again, but I would ask for a room at the back.",en-IN,backpacker,2025-04-08,rmt_1e984702,5,1,0.33,2025-04-21T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_612d630e,htl_a4a12699,,9,Would return,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Fine for two nights, probably not for a week.",en-GB,senior,2026-03-13,rmt_16e525d2,6,0,0.78,2026-03-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7a5cd666,htl_a4a12699,usr_9de6bd6d,6,Mixed,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,family,2025-08-19,rmt_1e984702,9,0,0.11,2025-08-31T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4ebe8797,htl_a4a12699,usr_e851fdeb,10,,"The location is the whole argument for this place — we walked to the beach road twice a day. Breakfast was better than it needed to be. The poha in particular. Slightly overpriced in season, good value outside it.",en-IN,friends,2026-02-10,rmt_0b9115b1,2,1,1,2026-02-13T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_49e55036,htl_a4a12699,usr_c60b1837,8,Average,"Room was spotless and the air conditioning was silent, which mattered in December. Exactly what was advertised, no more and no less.",en-IN,friends,2025-05-14,rmt_16e525d2,6,0,0.56,2025-05-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_6bc48a57,htl_a4a12699,usr_948a58de,10,Would return,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,senior,2026-03-31,rmt_0b9115b1,0,0,1,2026-04-11T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_28c2e4b0,htl_a4a12699,usr_c41a26c3,9,Would return,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,backpacker,2025-04-15,rmt_0b9115b1,8,0,0.78,2025-04-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_2c9a404a,htl_a4a12699,usr_3666a349,9,Better than expected,"Staff remembered our names by the second morning, which is rare anywhere. The location is the whole argument for this place — we walked to the beach road twice a day. Would stay again, but I would ask for a room at the back.",en-IN,business,2026-05-01,rmt_16e525d2,2,0,0.78,2026-05-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_51220157,htl_a4a12699,usr_d245dd5d,8,Good location,"Room was spotless and the air conditioning was silent, which mattered in May. The location is the whole argument for this place — we walked to the beach road twice a day. Would stay again, but I would ask for a room at the back.",en-IN,business,2025-06-12,,14,0,0.56,2025-06-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4aedad6c,htl_a4a12699,usr_c950590b,7,,"Room was spotless and the air conditioning was silent, which mattered in April. The location is the whole argument for this place — we walked to the beach road twice a day. Housekeeping was hit and miss — fine most days, skipped once. Exactly what was advertised, no more and no less.",en-GB,solo,2026-04-04,rmt_0b9115b1,13,0,0.33,2026-04-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_21a4ecba,htl_a4a12699,usr_c4b23b72,7,Good location,"Staff remembered our names by the second morning, which is rare anywhere. The location is the whole argument for this place — we walked to the beach road twice a day. Breakfast is repetitive if you stay more than three nights. Worth it for the location alone.",en-IN,senior,2026-01-23,rmt_16e525d2,7,0,0.33,2026-01-26T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8a3e2677,htl_aacfaa8f,usr_9bf04990,7,Mixed,"पैसे के हिसाब से बढ़िया। दोबारा आऊँगा, पर पीछे वाला कमरा लूँगा।",hi,family,2026-05-15,rmt_693809d0,0,0,0.33,2026-05-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_99b38d9d,htl_aacfaa8f,usr_e076a69d,10,,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Room was spotless and the air conditioning was silent, which mattered in January. Would stay again, but I would ask for a room at the back.",en-IN,solo,2025-09-09,rmt_55863f33,8,1,1,2025-09-21T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_5e0c14af,htl_aacfaa8f,,6,,"Staff remembered our names by the second morning, which is rare anywhere. Thin walls. We heard the family next door quite clearly. Would stay again, but I would ask for a room at the back.",en-GB,backpacker,2025-08-13,rmt_169b1014,11,1,0.11,2025-08-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_130caf5f,htl_aacfaa8f,usr_d1a44892,7,,"Staff remembered our names by the second morning, which is rare anywhere. Wi-fi held up well enough for a two-hour video call, which I did not expect. The street noise starts around six and there is no getting around it. Exactly what was advertised, no more and no less.",en-IN,friends,2026-07-12,rmt_169b1014,16,0,0.33,2026-07-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_81c8e0d2,htl_aacfaa8f,,7,Average,മുറി വൃത്തിയായിരുന്നു. ജീവനക്കാർ സഹായകരമായിരുന്നു. പ്രഭാതഭക്ഷണം ശരാശരി.,ml,family,2026-06-10,rmt_693809d0,0,0,0.33,2026-06-13T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_88289966,htl_aacfaa8f,usr_1f0f9af9,4,Mixed,"Hot water was inconsistent on the upper floor. Housekeeping was hit and miss — fine most days, skipped once. Would stay again, but I would ask for a room at the back.",en-IN,senior,2026-05-11,rmt_169b1014,0,0,-0.33,2026-05-30T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_836d80ff,htl_aacfaa8f,usr_57995796,8,Good location,ঘর পরিষ্কার ছিল এবং কর্মীরা সাহায্য করেছেন। সকালের খাবার মোটামুটি।,bn,backpacker,2026-03-24,rmt_69fb5df6,3,0,,2026-03-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_04657477,htl_aacfaa8f,usr_1217680f,7,Mixed,"Good value for what you get. We paid less than the chain hotel two streets away. Getting a cab from here in the evening took longer than it should. Exactly what was advertised, no more and no less.",en-GB,senior,2026-05-04,rmt_55863f33,0,1,0.33,2026-05-11T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7607ffcb,htl_aacfaa8f,usr_5a747250,6,,"The kitchen garden is genuinely lovely in the evening. Housekeeping was hit and miss — fine most days, skipped once. Exactly what was advertised, no more and no less.",en-IN,senior,2025-06-10,rmt_169b1014,0,1,0.11,2025-06-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d5a7b5b9,htl_aacfaa8f,,3,,"Housekeeping was hit and miss — fine most days, skipped once. Worth it for the location alone.",en-IN,senior,2025-04-14,,2,0,-0.56,2025-05-01T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_949ee729,htl_aacfaa8f,usr_0e3a6945,6,Mixed,"அறை சுத்தமாக இருந்தது, ஊழியர்கள் உதவிகரமாக இருந்தனர். காலை உணவு சராசரி.",ta,business,2026-04-10,rmt_55863f33,4,0,0.11,2026-04-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3030e219,htl_aacfaa8f,usr_67de0711,6,,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,couple,2025-04-19,,8,1,0.11,2025-04-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
